sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
356,Rajani Tiwari,SHAHABAD,BJP,0,Graduate,27712067,1920000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2121,main_election
357,Shailendra Yadav Lalai,SHAHGANJ,SP,7,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4502,main_election
358,Suresh Kumar Khanna,SHAHJAHANPUR,BJP,0,Graduate Professional,8083249,60000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1829,main_election
359,Tejendra Nirwal,SHAMLI,BJP,0,Post Graduate,15258057,3106162,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=528,main_election
360,Dharmendra Kumar Singh Shakya,SHEKHUPUR,BJP,2,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1570,main_election
361,Anil Kumar,SHIKARPUR,BJP,1,12th Pass,142934330,10928803,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=231,main_election
362,Mukesh Verma,SHIKOHABAD,BJP,0,Post Graduate,13142236,540000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=137,main_election
363,Anil,SHIVPUR,BJP,2,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5478,main_election
364,Amar Singh,SHOHRATGARH,Apna Dal (Soneylal),1,12th Pass,23256353,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4330,main_election
365,Ram Feran,SHRAWASTI,BJP,0,12th Pass,60000000,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4311,main_election
366,Har Govind Bhargav,SIDHAULI (SC),BSP,1,Doctorate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2085,main_election
367,Sanjay Yadav,SIKANDERPUR,BJP,1,Graduate,17514373,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5100,main_election
368,Mathura Prasad Pal,SIKANDRA,BJP,0,10th Pass,20074286,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2682,main_election
369,Birendra Singh Rana,SIKANDRA RAO,BJP,0,12th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=111,main_election
370,Bimla Singh Solanki,SIKANDRABAD,BJP,0,12th Pass,165308204,6272037,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=211,main_election
371,Sheetla Prasad,SIRATHU,BJP,0,10th Pass,8406845,1726407,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3009,main_election
372,Hariom Yadav,SIRSAGANJ,SP,7,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=153,main_election
373,Hazi Irfan Solanki,SISHAMAU,SP,3,Others,31235274,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2754,main_election
374,Prem Sagar Patel,SISWA,BJP,0,Graduate,13370173,850000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4606,main_election
375,Rakesh Kumar,SITAPUR,BJP,1,12th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2017,main_election
376,Jitendra Pal Singh,SIWALKHAS,BJP,0,Post Graduate,7873475,586376,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=75,main_election
377,Jamuna Prasad,SORAON (SC),Apna Dal (Soneylal),0,Post Graduate,13079218,1482616,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3427,main_election
378,Manju Tyagi,SRI NAGAR (SC),BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1950,main_election
379,Mohammad Abdullah Azam Khan,SUAR,SP,0,Post Graduate,13865051,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1412,main_election
380,Surya Bhan Singh,SULTANPUR,BJP,0,10th Pass,85026400,2400821,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3869,main_election
381,Devendra,SYANA,BJP,0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=222,main_election
382,Ajay Kumar Lallu,TAMKUHI RAJ,INC,16,Post Graduate,329072,557722,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4482,main_election
383,Sanju Devi,TANDA,BJP,0,8th Pass,6228299,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4384,main_election
384,Prem Narayan Pandey,TARABGANJ,BJP,1,12th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4225,main_election
385,Navab Jan,THAKURDWARA,SP,0,8th Pass,19685704,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1295,main_election
386,Suresh Kumar,THANA BHAWAN,BJP,4,12th Pass,4002866,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=363,main_election
387,Roshan Lal Verma,TILHAR,BJP,1,8th Pass,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1798,main_election
388,Mayankeshwar Sharan Singh,TILOI,BJP,1,Graduate,327129454,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3231,main_election
389,Brajesh Kumar Prajapati,TINDWARI,BJP,0,Graduate Professional,7702700,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3034,main_election
390,Kailash Singh Rajput,TIRWA,BJP,1,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2545,main_election
391,Kailash Nath,TULSIPUR,BJP,0,Graduate Professional,10107707,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4106,main_election
392,Satyapal Singh Baghel,TUNDLA (SC),BJP,7,Doctorate,34668212,0,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=31,main_election
393,Manoj Kumar Pandey,UNCHAHAR,SP,1,Doctorate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2925,main_election
394,Pankaj Gupta,UNNAO,BJP,1,Graduate,48370123,5295253,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2261,main_election
395,Ram Pratap,UTRAULA,BJP,0,Post Graduate,20791798,3850000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4141,main_election
396,Saurabh Kumar Srivastava,VARANASI CANTT.,BJP,1,Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5511,main_election
397,Ravindra Jaisawal,VARANASI NORTH,BJP,3,Post Graduate,67283263,13174667,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5593,main_election
398,Dr. Neelkanth Tiwari,VARANASI SOUTH,BJP,1,Doctorate,3857470,469644,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5848,main_election
399,Rakesh Kumar Verma,VISHWANATH GANJ,Apna Dal (Soneylal),0,Graduate Professional,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3325,main_election
400,Harendra,ZAFRABAD,BJP,2,Graduate Professional,56397169,1519292,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5346,main_election
401,Om Prakash Rajbhar,ZAHOORABAD,Suheldev Bhartiya Samaj Party,1,Graduate,16845133,250000,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5806,main_election
402,Upendra Singh,ZAIDPUR (SC),BJP,0,Post Graduate,,,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2847,main_election
403,Sunita,ZAMANIA,BJP,0,Graduate,153833889,25867770,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5820,main_election
