timestamp,state,year,constituency,candidate_name,url,reason
2025-06-04T01:35:24.424199,Uttar_Pradesh,2017,AYAH SHAH,Vikas Gupta,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3137,No candidate image directory references found
2025-06-04T01:35:25.465841,Uttar_Pradesh,2017,AYODHYA,Ved Prakash Gupta,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4075,No candidate image directory references found
2025-06-04T01:35:26.313879,Uttar_Pradesh,2017,AZAMGARH,Durga Prasad,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4519,No candidate image directory references found
2025-06-04T01:35:27.157089,Uttar_Pradesh,2017,BABAGANJ (SC),Vinod Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3309,No candidate image directory references found
2025-06-04T01:35:28.058174,Uttar_Pradesh,2017,BABERU,Chandrapal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3038,No candidate image directory references found
2025-06-04T01:35:28.895839,Uttar_Pradesh,2017,BABINA,Rajeev,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3071,No candidate image directory references found
2025-06-04T01:35:29.634508,Uttar_Pradesh,2017,BACHHRAWAN (SC),Ram Naresh Rawat,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2889,No candidate image directory references found
2025-06-04T01:35:30.446037,Uttar_Pradesh,2017,BADAUN,Mahesh Chandra Gupta,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1551,No candidate image directory references found
2025-06-04T01:35:31.335569,Uttar_Pradesh,2017,BADLAPUR,Ramesh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5030,No candidate image directory references found
2025-06-04T01:35:33.714111,Uttar_Pradesh,2017,BAGHPAT,Yogesh Dhama,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=172,No candidate image directory references found
2025-06-04T01:35:35.426219,Uttar_Pradesh,2017,BAH,Rani Pakshalika Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=281,No candidate image directory references found
2025-06-04T01:35:36.285127,Uttar_Pradesh,2017,BAHARAICH,Smt. Anupma Jaiswal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4451,No candidate image directory references found
2025-06-04T01:35:37.094616,Uttar_Pradesh,2017,BAHERI,Chhatra Pal Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1595,No candidate image directory references found
2025-06-04T01:35:37.914717,Uttar_Pradesh,2017,BAIRIA,Surendra,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5059,No candidate image directory references found
2025-06-04T01:35:38.792678,Uttar_Pradesh,2017,BAKSHI KAA TALAB,Avinash Trivedi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2318,No candidate image directory references found
2025-06-04T01:35:39.638202,Uttar_Pradesh,2017,BALAMAU (SC),Ram Pal Verma,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2197,No candidate image directory references found
2025-06-04T01:35:40.446874,Uttar_Pradesh,2017,BALDEV (SC),Pooran Prakash,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=308,No candidate image directory references found
2025-06-04T01:35:41.312739,Uttar_Pradesh,2017,BALHA (SC),Akshayvaralal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4399,No candidate image directory references found
2025-06-04T01:35:42.027283,Uttar_Pradesh,2017,BALLIA NAGAR,Anand,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5081,No candidate image directory references found
2025-06-04T01:35:42.876155,Uttar_Pradesh,2017,BALRAMPUR (SC),Palturam,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4154,No candidate image directory references found
2025-06-04T01:35:43.791715,Uttar_Pradesh,2017,BANDA,Prakash Chandra,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3066,No candidate image directory references found
2025-06-04T01:35:44.545327,Uttar_Pradesh,2017,BANGERMAU,Kuldeep Singh Sengar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2231,No candidate image directory references found
2025-06-04T01:35:45.260879,Uttar_Pradesh,2017,BANSDIH,Ram Govind Chaudhari,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5178,No candidate image directory references found
2025-06-04T01:35:45.964353,Uttar_Pradesh,2017,BANSGAON (SC),Vimlesh Paswan,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4750,No candidate image directory references found
2025-06-04T01:35:46.753464,Uttar_Pradesh,2017,BANSI,Jai Pratap Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4351,No candidate image directory references found
2025-06-04T01:35:47.568214,Uttar_Pradesh,2017,BARA (SC),Dr. Ajay Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3593,No candidate image directory references found
2025-06-04T01:35:48.411736,Uttar_Pradesh,2017,BARABANKI,Dharmraj Singh Yadav Urf Suresh Yadav,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2872,No candidate image directory references found
2025-06-04T01:35:49.200841,Uttar_Pradesh,2017,BARAULI,Dalveer Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=241,No candidate image directory references found
2025-06-04T01:35:49.993289,Uttar_Pradesh,2017,BARAUT,Krishanpal Malik Urf Krishanpal Malik,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=167,No candidate image directory references found
2025-06-04T01:35:50.873206,Uttar_Pradesh,2017,BAREILLY,Dr. Arun Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1692,No candidate image directory references found
2025-06-04T01:35:51.690679,Uttar_Pradesh,2017,BAREILLY CANTT.,Rajesh Agarwal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1703,No candidate image directory references found
2025-06-04T01:35:52.583780,Uttar_Pradesh,2017,BARHAJ,Suresh Tiwari,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4905,No candidate image directory references found
2025-06-04T01:35:53.296487,Uttar_Pradesh,2017,BARHAPUR,Sushant Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1200,No candidate image directory references found
2025-06-04T01:35:53.977509,Uttar_Pradesh,2017,BARKHERA,Kishan Lal Rajpoot,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1748,No candidate image directory references found
2025-06-04T01:35:54.854352,Uttar_Pradesh,2017,BASTI SADAR,Sri Dayaram Chaudhary,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3985,No candidate image directory references found
2025-06-04T01:35:55.669806,Uttar_Pradesh,2017,BEHAT,Naresh Saini,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1069,No candidate image directory references found
2025-06-04T01:35:56.376904,Uttar_Pradesh,2017,BELTHARA ROAD (SC),Dhananjay,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5016,No candidate image directory references found
2025-06-04T01:35:57.201154,Uttar_Pradesh,2017,BHADOHI,Ravindra Nath,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5229,No candidate image directory references found
2025-06-04T01:35:58.036973,Uttar_Pradesh,2017,BHAGWANTNAGAR,Hriday Narayan Dikshit,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2278,No candidate image directory references found
2025-06-04T01:35:58.849934,Uttar_Pradesh,2017,BHARTHANA (SC),Savitri Katheria,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2604,No candidate image directory references found
2025-06-04T01:35:59.670264,Uttar_Pradesh,2017,BHATPAR RANI,Ashutosh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4920,No candidate image directory references found
2025-06-04T01:36:00.493319,Uttar_Pradesh,2017,BHINGA,Mohammad Aslam,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4301,No candidate image directory references found
2025-06-04T01:36:01.316735,Uttar_Pradesh,2017,BHOGNIPUR,Vinod Kumar Katiyar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2697,No candidate image directory references found
2025-06-04T01:36:02.133574,Uttar_Pradesh,2017,BHOJIPURA,Bahoran Lal Maurya,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1621,No candidate image directory references found
2025-06-04T01:36:03.029367,Uttar_Pradesh,2017,BHOJPUR,Nagendra Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2512,No candidate image directory references found
2025-06-04T01:36:03.875277,Uttar_Pradesh,2017,BHONGAON,Ram Naresh Agnihotri,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2886,No candidate image directory references found
2025-06-04T01:36:04.678685,Uttar_Pradesh,2017,BIDHUNA,Vinay Shakya,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2644,No candidate image directory references found
2025-06-04T01:36:05.292973,Uttar_Pradesh,2017,BIJNOR,Suchi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1237,No candidate image directory references found
2025-06-04T01:36:06.067455,Uttar_Pradesh,2017,BIKAPUR,Shobha Singh Chauhan,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4059,No candidate image directory references found
2025-06-04T01:36:06.932267,Uttar_Pradesh,2017,BILARI,Mohd. Faeem,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1366,No candidate image directory references found
2025-06-04T01:36:07.814540,Uttar_Pradesh,2017,BILASPUR,Baldev Singh Aulakh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1429,No candidate image directory references found
2025-06-04T01:36:08.699128,Uttar_Pradesh,2017,BILGRAM MALLANWAN,Ashish Kumar Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2173,No candidate image directory references found
2025-06-04T01:36:09.570510,Uttar_Pradesh,2017,BILHAUR (SC),Bhagwati Prasad,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2711,No candidate image directory references found
2025-06-04T01:36:10.407457,Uttar_Pradesh,2017,BILSI,Pt. Radha Krishan Sharma,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1539,No candidate image directory references found
2025-06-04T01:36:11.174090,Uttar_Pradesh,2017,BINDKI,Karan Singh Patel,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3120,No candidate image directory references found
2025-06-04T01:36:12.028420,Uttar_Pradesh,2017,BISALPUR,Agyash Ramsaran Verma,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1763,No candidate image directory references found
2025-06-04T01:36:12.796207,Uttar_Pradesh,2017,BISAULI (SC),Kushagra Sagar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1518,No candidate image directory references found
2025-06-04T01:36:13.620581,Uttar_Pradesh,2017,BISWAN,Mahendra Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2058,No candidate image directory references found
2025-06-04T01:36:14.501273,Uttar_Pradesh,2017,BITHARI CHAINPUR,Rajesh Kumar Mishra,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1673,No candidate image directory references found
2025-06-04T01:36:15.197742,Uttar_Pradesh,2017,BITHOOR,Abhijeet Singh Sanga,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2717,No candidate image directory references found
2025-06-04T01:36:15.898723,Uttar_Pradesh,2017,BUDHANA,Umesh Malik,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=52,No candidate image directory references found
2025-06-04T01:36:16.607298,Uttar_Pradesh,2017,BULANDSHAHR,Virendra Singh Sirohi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=216,No candidate image directory references found
2025-06-04T01:36:17.418754,Uttar_Pradesh,2017,CAIMPIYARGANJ,Fateh Bahadur,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4489,No candidate image directory references found
2025-06-04T01:36:18.129146,Uttar_Pradesh,2017,CHAIL,Sanjay Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3025,No candidate image directory references found
2025-06-04T01:36:18.857882,Uttar_Pradesh,2017,CHAKIA (SC),Sharda Prasad,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5526,No candidate image directory references found
2025-06-04T01:36:19.574911,Uttar_Pradesh,2017,CHAMRAUA,Naseer Ahmad Khan,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1422,No candidate image directory references found
2025-06-04T01:36:20.385729,Uttar_Pradesh,2017,CHANDAUSI (SC),Gulab Devi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1381,No candidate image directory references found
2025-06-04T01:36:21.154729,Uttar_Pradesh,2017,CHANDPUR,Kamlesh Saini,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1247,No candidate image directory references found
2025-06-04T01:36:21.945371,Uttar_Pradesh,2017,CHARKHARI,Brijbhushan,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2995,No candidate image directory references found
2025-06-04T01:36:22.756416,Uttar_Pradesh,2017,CHARTHAWAL,Vijay Kumar Kashyap,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=483,No candidate image directory references found
2025-06-04T01:36:23.629216,Uttar_Pradesh,2017,CHAURI-CHAURA,Sangeeta Yadav,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4773,No candidate image directory references found
2025-06-04T01:36:24.464582,Uttar_Pradesh,2017,CHHANBEY (SC),Rahul Prakash,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5674,No candidate image directory references found
2025-06-04T01:36:25.257073,Uttar_Pradesh,2017,CHHAPRAULI,Sahender Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=165,No candidate image directory references found
2025-06-04T01:36:26.079014,Uttar_Pradesh,2017,CHHARRA,Ravendra Pal Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=9,No candidate image directory references found
2025-06-04T01:36:26.773046,Uttar_Pradesh,2017,CHHATA,Laxmi Narayan,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2,No candidate image directory references found
2025-06-04T01:36:27.505237,Uttar_Pradesh,2017,CHHIBRAMAU,Archana Pandey,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2531,No candidate image directory references found
2025-06-04T01:36:28.344272,Uttar_Pradesh,2017,CHILLUPAR,Vinayshankar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4785,No candidate image directory references found
2025-06-04T01:36:29.139061,Uttar_Pradesh,2017,CHITRAKOOT,Chandrika Prasad Upadhyay,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2957,No candidate image directory references found
2025-06-04T01:36:30.023615,Uttar_Pradesh,2017,CHUNAR,Anurag Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5718,No candidate image directory references found
2025-06-04T01:36:30.844559,Uttar_Pradesh,2017,COLONELGANJ,Ajay Pratap Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4216,No candidate image directory references found
2025-06-04T01:36:31.550541,Uttar_Pradesh,2017,DADRAUL,Manvendra Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1838,No candidate image directory references found
2025-06-04T01:36:32.429541,Uttar_Pradesh,2017,DADRI,Tejpal Singh Nagar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=204,No candidate image directory references found
2025-06-04T01:36:33.157861,Uttar_Pradesh,2017,DARIYABAD,Satish Chandra Sharma,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2864,No candidate image directory references found
2025-06-04T01:36:33.976010,Uttar_Pradesh,2017,DATAGANJ,Rajeev Singh Urf Babbu Bhaiya,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1579,No candidate image directory references found
2025-06-04T01:36:34.645558,Uttar_Pradesh,2017,DEBAI,Anita Singh Rajput,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=332,No candidate image directory references found
2025-06-04T01:36:35.506088,Uttar_Pradesh,2017,DEOBAND,Brijesh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1129,No candidate image directory references found
2025-06-04T01:36:36.216131,Uttar_Pradesh,2017,DEORIA,Janmejai Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4942,No candidate image directory references found
2025-06-04T01:36:37.038245,Uttar_Pradesh,2017,DHAMPUR,Ashok Kumar Rana,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1214,No candidate image directory references found
2025-06-04T01:36:37.670569,Uttar_Pradesh,2017,DHANAURA (SC),Rajeev Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1455,No candidate image directory references found
2025-06-04T01:36:38.464923,Uttar_Pradesh,2017,DHANGHATA (SC),Shri Ram,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3845,No candidate image directory references found
2025-06-04T01:36:39.283437,Uttar_Pradesh,2017,DHAURAHRA,Awasthi Bala Prasad,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1954,No candidate image directory references found
2025-06-04T01:36:40.180105,Uttar_Pradesh,2017,DHOLANA,Aslam Ali,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=189,No candidate image directory references found
2025-06-04T01:36:41.024379,Uttar_Pradesh,2017,DIBIYAPUR,Lakhan Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2632,No candidate image directory references found
2025-06-04T01:36:41.853600,Uttar_Pradesh,2017,DIDARGANJ,Sukhdev Rajbhar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4527,No candidate image directory references found
2025-06-04T01:36:42.699007,Uttar_Pradesh,2017,DOMARIYAGANJ,Raghvendra Pratap Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4370,No candidate image directory references found
2025-06-04T01:36:43.551402,Uttar_Pradesh,2017,DUDDHI (ST),Hariram,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5846,No candidate image directory references found
2025-06-04T01:36:44.422462,Uttar_Pradesh,2017,ETAH,Vipin Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=292,No candidate image directory references found
2025-06-04T01:36:45.427080,Uttar_Pradesh,2017,ETAWAH,Sarita Bhadauriya,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2583,No candidate image directory references found
2025-06-04T01:36:49.285582,Uttar_Pradesh,2017,ETMADPUR,Ram Pratap Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=23,No candidate image directory references found
2025-06-04T01:36:51.273662,Uttar_Pradesh,2017,FARIDPUR (SC),Dr. Shyam Bihari Lal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1654,No candidate image directory references found
2025-06-04T01:36:52.361022,Uttar_Pradesh,2017,FARRUKHABAD,Mejor Sunil Dutt Dwivedi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2493,No candidate image directory references found
2025-06-04T01:36:53.288833,Uttar_Pradesh,2017,FATEHABAD,Jitendra Verma,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=279,No candidate image directory references found
2025-06-04T01:36:54.073560,Uttar_Pradesh,2017,FATEHPUR,Vikram Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3129,No candidate image directory references found
2025-06-04T01:36:54.859554,Uttar_Pradesh,2017,FATEHPUR SIKRI,Udaybhan Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=274,No candidate image directory references found
2025-06-04T01:36:55.690042,Uttar_Pradesh,2017,FAZILNAGAR,Ganga,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4490,No candidate image directory references found
2025-06-04T01:36:56.590594,Uttar_Pradesh,2017,FIROZABAD,Manish Asija,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=129,No candidate image directory references found
2025-06-04T01:36:57.420693,Uttar_Pradesh,2017,GAINSARI,Shailesh Kumar Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4121,No candidate image directory references found
2025-06-04T01:36:58.240832,Uttar_Pradesh,2017,GANGOH,Pradeep Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1153,No candidate image directory references found
2025-06-04T01:36:59.037097,Uttar_Pradesh,2017,GARAUTHA,Jawahar Lal Rajpoot,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3961,No candidate image directory references found
2025-06-04T01:36:59.897255,Uttar_Pradesh,2017,GARHMUKTESHWAR,Kamal Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=330,No candidate image directory references found
2025-06-04T01:37:00.549824,Uttar_Pradesh,2017,GAURA,Prabhat Kumar Verma,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4286,No candidate image directory references found
2025-06-04T01:37:01.269464,Uttar_Pradesh,2017,GAURIGANJ,Rakesh Pratap Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3767,No candidate image directory references found
2025-06-04T01:37:01.991367,Uttar_Pradesh,2017,GHATAMPUR (SC),Kamal Rani,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2810,No candidate image directory references found
2025-06-04T01:37:02.857841,Uttar_Pradesh,2017,GHAZIABAD,Atul Garg,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=186,No candidate image directory references found
2025-06-04T01:37:03.556368,Uttar_Pradesh,2017,GHAZIPUR,Sangeeta,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5766,No candidate image directory references found
2025-06-04T01:37:04.420093,Uttar_Pradesh,2017,GHORAWAL,Anil Kumar Maurya,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5622,No candidate image directory references found
2025-06-04T01:37:05.123653,Uttar_Pradesh,2017,GHOSI,Fagu,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4582,No candidate image directory references found
2025-06-04T01:37:06.005746,Uttar_Pradesh,2017,GOLA GOKRANNATH,Arvind Giri,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1937,No candidate image directory references found
2025-06-04T01:37:06.803776,Uttar_Pradesh,2017,GONDA,Prateek Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4188,No candidate image directory references found
2025-06-04T01:37:07.510460,Uttar_Pradesh,2017,GOPALPUR,Nafees Ahmad,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4533,No candidate image directory references found
2025-06-04T01:37:08.360677,Uttar_Pradesh,2017,GOPAMAU (SC),Shyam Prakash,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2150,No candidate image directory references found
2025-06-04T01:37:09.143521,Uttar_Pradesh,2017,GORAKHPUR RURAL,Bipin Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4816,No candidate image directory references found
2025-06-04T01:37:09.923477,Uttar_Pradesh,2017,GORAKHPUR URBAN,Dr. Radha Mohan Das Agrawal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4488,No candidate image directory references found
2025-06-04T01:37:10.703697,Uttar_Pradesh,2017,GOSHAINGANJ,Indra Pratap Alias Khabbu Tiwari,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4096,No candidate image directory references found
2025-06-04T01:37:11.551726,Uttar_Pradesh,2017,GOVERDHAN,Karinda Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=252,No candidate image directory references found
2025-06-04T01:37:12.319990,Uttar_Pradesh,2017,GOVINDNAGAR,Satya Dev Pachauri,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2744,No candidate image directory references found
2025-06-04T01:37:13.063145,Uttar_Pradesh,2017,GUNNAUR,Ajeet Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1507,No candidate image directory references found
2025-06-04T01:37:13.942013,Uttar_Pradesh,2017,GYANPUR,Vijay Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5400,No candidate image directory references found
2025-06-04T01:37:14.701627,Uttar_Pradesh,2017,HAIDERGARH (SC),Baijnath Rawat,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2860,No candidate image directory references found
2025-06-04T01:37:15.582507,Uttar_Pradesh,2017,HAMIRPUR,Ashok Kumar Singh Chandel,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2980,No candidate image directory references found
2025-06-04T01:37:16.259476,Uttar_Pradesh,2017,HANDIA,Hakim Lal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3496,No candidate image directory references found
2025-06-04T01:37:16.982418,Uttar_Pradesh,2017,HAPUR,Vijay Pal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=192,No candidate image directory references found
2025-06-04T01:37:17.693951,Uttar_Pradesh,2017,HARCHANDPUR,Rakesh Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3241,No candidate image directory references found
2025-06-04T01:37:18.651752,Uttar_Pradesh,2017,HARDOI,Nitin Agarwal,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2137,No candidate image directory references found
2025-06-04T01:37:19.324362,Uttar_Pradesh,2017,HARGAON (SC),Suresh Rahi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=2028,No candidate image directory references found
2025-06-04T01:37:20.195855,Uttar_Pradesh,2017,HARRAIYA,Ajay Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3929,No candidate image directory references found
2025-06-04T01:37:20.941997,Uttar_Pradesh,2017,HASANPUR,Mahender Singh Khadakvanshi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1498,No candidate image directory references found
2025-06-04T01:37:21.766772,Uttar_Pradesh,2017,HASTINAPUR (SC),Dinesh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=84,No candidate image directory references found
2025-06-04T01:37:22.631109,Uttar_Pradesh,2017,HATA,Pawan Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4741,No candidate image directory references found
2025-06-04T01:37:23.351706,Uttar_Pradesh,2017,HATHRAS (SC),Hari Shankar Mahor,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=13,No candidate image directory references found
2025-06-04T01:37:24.191559,Uttar_Pradesh,2017,HUSAINGANJ,Ranvendra Pratap Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3150,No candidate image directory references found
2025-06-04T01:37:24.845646,Uttar_Pradesh,2017,IGLAS (SC),Rajveer Diler,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=12,No candidate image directory references found
2025-06-04T01:37:25.474564,Uttar_Pradesh,2017,ISAULI,Abrar Ahmad,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3852,No candidate image directory references found
2025-06-04T01:37:26.255674,Uttar_Pradesh,2017,ITWA,Dr. Satish Chandra Dewedi,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=4364,No candidate image directory references found
2025-06-04T01:37:27.086845,Uttar_Pradesh,2017,JAGDISHPUR (SC),Suresh Kumar,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3787,No candidate image directory references found
2025-06-04T01:37:27.916026,Uttar_Pradesh,2017,JAHANABAD,Jai Kumar Singh Jaiki,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=3116,No candidate image directory references found
2025-06-04T01:37:28.790444,Uttar_Pradesh,2017,JAKHANIAN (SC),Triveni Ram,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=5750,No candidate image directory references found
2025-06-04T01:37:29.665735,Uttar_Pradesh,2017,JALALABAD,Sharad Vir Singh,https://www.myneta.info/uttarpradesh2017/candidate.php?candidate_id=1790,No candidate image directory references found
