sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
169,Dharmendrasinh Ranubha Vaghela (Bapu),VAGHODIA,IND,0,10th Pass,1119839741,270923310,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6492,main_election
170,Arunsinh Ajitsinh Rana,VAGRA,BJP,0,10th Pass,163450840,6126066,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5074,main_election
171,Bharatbhai Kikubhai Patel,VALSAD,BJP,0,Post Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=4944,main_election
172,Kishor Kanani (Kumar),VARACHHA ROAD,BJP,0,8th Pass,13489258,1025000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5449,main_election
173,Babusinh Sarabhai Jadav,VATVA,BJP,0,10th Pass,14478101,3120721,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6236,main_election
174,Thakor Geniben Nagaji,VAV,INC,1,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5921,main_election
175,Amit Thaker,VEJALPUR,BJP,1,Post Graduate,190467908,114110275,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6235,main_election
176,Dr. C. J. Chavda,VIJAPUR,INC,1,Graduate Professional,153924584,44416897,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5190,main_election
177,Hardik Bharatbhai Patel,VIRAMGAM,BJP,22,Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=6223,main_election
178,Bhupendrabhai Gandubhai Bhayani,VISAVADAR,AAP,1,10th Pass,6497524,1365762,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5781,main_election
179,Rushikesh Ganeshbhai Patel,VISNAGAR,BJP,1,Others,157384495,25021457,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5963,main_election
180,Kokani Mohanbhai Dhedabhai,VYARA (ST),BJP,0,Post Graduate,,,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5403,main_election
181,Jagdishbhai Prabhubhai Makwana,WADHWAN,BJP,0,Graduate,15222987,1450000,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5231,main_election
182,Jitendra Kantilal Somani,WANKANER,BJP,1,5th Pass,37285320,0,https://www.myneta.info/Gujarat2022/candidate.php?candidate_id=5342,main_election
